split,dataset,profile,question,alpha,table_bonus,hit_at_5,rr_at_5,latency_seconds,config
test,KB3_Information_Noise,quantitative,"Em đang định không thay tã ban đêm để cho con ngủ sâu, bé nhà em được 2 tháng tuổi và hay đi ngoài nhiều vào ban đêm, em nên dùng loại tã nào để con ngủ ngon mà không bị tràn tã ạ",0.4,0.0,1,0.5,0.21416380000300705,Fixed alpha = 0.4
test,KB3_Information_Noise,quantitative,"Em thấy trên mạng bỉm sữa bảo cho con ăn dặm sớm từ 4 tháng để bé cao lớn, nhưng ông nội lại bảo chờ 6 tháng cho chắc bụng, nếu em cho con tập ăn dặm quá sớm từ lúc 4 tháng tuổi thì có gây ra tác hại gì cho sức khỏe của bé không",0.4,0.0,1,1.0,0.2564585999934934,Fixed alpha = 0.4
test,KB3_Information_Noise,quantitative,"Em đang dùng nhiệt kế đo mà thấy 37.5 độ, sau sinh em bị sốt bao nhiêu độ thì được coi là nguy hiểm phải báo y tá ạ",0.4,0.0,0,0.0,0.15300769999157637,Fixed alpha = 0.4
test,KB3_Information_Noise,quantitative,"Bác sĩ ơi, em lo quá, con em sinh non 8 tháng nghe nói sẽ chậm lật mãi không theo kịp bạn bè, đối với các bé sinh non thì cột mốc biết lật có khác biệt gì so với các bạn sinh đủ tháng không",0.4,0.0,1,1.0,0.22994369998923503,Fixed alpha = 0.4
test,KB3_Information_Noise,quantitative,"Em đang cho con nếm thử vị chua vì thấy thú vị, định nghĩa chính xác về việc ""nuôi con hoàn toàn bằng sữa mẹ"" trong 6 tháng đầu là như thế nào ạ",0.4,0.0,1,1.0,0.17254649999085814,Fixed alpha = 0.4
test,KB3_Information_Noise,quantitative,"Em đang định uống thuốc giảm đau mạnh, cơn đau dạ con sau sinh, đâu mạnh thường sẽ kéo dài trong bao nhiêu ngày thì hết ạ",0.4,0.0,0,0.0,0.1534082000143826,Fixed alpha = 0.4
test,KB3_Information_Noise,quantitative,"Em đang định pha thêm nước lọc vào bình sữa vì trời quá nóng, bé nhà em dưới 6 tháng tuổi, em có nên cho con uống thêm chút nước sau khi bú để tráng miệng cho sạch không bác sĩ",0.4,0.0,1,1.0,0.1996653999958653,Fixed alpha = 0.4
test,KB3_Information_Noise,quantitative,"Em đang nấu cháo đặc cho con 4 tháng ăn dặm sớm, tổng lượng sữa cần thiết cho trẻ từ 4 đến 6 tháng tuổi mỗi ngày là bao nhiêu ạ",0.4,0.0,1,0.25,0.17301739999675192,Fixed alpha = 0.4
test,KB3_Information_Noise,quantitative,"Chị đồng nghiệp bảo bé 10 tháng ăn 1 bữa cháo đặc là đủ kẻo chán bú, nhưng em thấy bé nhà em nhanh đói lắm, em nên sắp xếp lịch ăn dặm cho bé 10 tháng tuổi như thế nào cho phù hợp",0.4,0.0,1,0.3333333333333333,0.211123300017789,Fixed alpha = 0.4
test,KB3_Information_Noise,quantitative,"Con em lười bú sữa mẹ mà thích ăn bột, trẻ từ 7-12 tháng tuổi cần ăn bao nhiêu bữa bột một ngày ạ",0.4,0.0,1,0.3333333333333333,0.14657380001153797,Fixed alpha = 0.4
test,KB3_Information_Noise,quantitative,"Con em bú 5 phút đã ngủ, tại sao mẹ nên cho trẻ bú hết một bên vú rồi mới chuyển sang vú kia ạ",0.4,0.0,1,1.0,0.13883959999657236,Fixed alpha = 0.4
test,KB3_Information_Noise,quantitative,"Em tính mua bình sữa lớn cho con 2 tuần sau, dung tích dạ dày trẻ từ ngày thứ 5 đến ngày thứ 7 sau đẻ là bao nhiêu ạ",0.4,0.0,1,1.0,0.16931639998801984,Fixed alpha = 0.4
test,KB3_Information_Noise,quantitative,"Mẹ em bảo ngày xưa bận làm ruộng 7 tháng mới lật là thường, nhưng em thì thấy con 6 tháng chưa lật là chậm rồi, con em đã 6 tháng rồi mà vẫn chưa biết lật từ sau ra trước, liệu như vậy có phải là bé đang chậm phát triển không",0.4,0.0,1,1.0,0.2782502000045497,Fixed alpha = 0.4
test,KB3_Information_Noise,semantic,"Em với chồng nói chuyện quá trời với bà bội, em thắc mắc là bố mẹ phải nói như thế nào để giúp con có thể học nói?",0.4,0.0,0,0.0,0.15247090000775643,Fixed alpha = 0.4
test,KB3_Information_Noise,semantic,"Đang ăn cơm cũng phải vội lên để hỏi cho đỡ thắc mắc, những dấu hiệu cảnh báo bệnh tay chân miệng?",0.4,0.0,0,0.0,0.14726810000138357,Fixed alpha = 0.4
test,KB3_Information_Noise,semantic,"Em đang coi trên tivi thấy nhiều ca mắc bệnh tay chân miệng quá, em lo quá cho em hỏi bệnh tay chân miệng nguy hiểm ra sao?",0.4,0.0,0,0.0,0.1482436000078451,Fixed alpha = 0.4
test,KB3_Information_Noise,semantic,"Em bị cảm cúm sợ lây cho con, em thắc mắc là đặc tính của sữa non có những gì",0.4,0.0,0,0.0,0.12544100001105107,Fixed alpha = 0.4
test,KB3_Information_Noise,semantic,"Em đang cho con bú, em hỏi là quy trình tái khám sau sinh thường diễn ra như thế nào?",0.4,0.0,0,0.0,0.14220520001254044,Fixed alpha = 0.4
test,KB3_Information_Noise,semantic,"Con em đang bị chàm da, em lo quá, hãy hướng dẫn chăm sóc trẻ bị chàm da?",0.4,0.0,0,0.0,0.11850479998975061,Fixed alpha = 0.4
test,KB3_Information_Noise,semantic,"Em đang ở ngoài đường với bé, cho em hỏi thời kỳ hậu sản kéo dài bao lâu?",0.4,0.0,0,0.0,0.1361802999745123,Fixed alpha = 0.4
test,KB3_Information_Noise,semantic,"Em mới vừa xuất viện về nhà xong, cho em hỏi quy trình tái khám sau sinh mổ diễn ra như thế nào?",0.4,0.0,0,0.0,0.14464440001756884,Fixed alpha = 0.4
test,KB3_Information_Noise,semantic,"Bà nội đang chơi với cháu, cho em hỏi giải pháp điều trị xuất huyết não ở trẻ sơ sinh?",0.4,0.0,0,0.0,0.13399100000970066,Fixed alpha = 0.4
test,KB3_Information_Noise,semantic,"Bà nội em chăm cháu mà cứ cằn nhằn em suốt bảo làm sao để con bị bệnh như thế này, em buồn quá cho em hỏi các điều trị và chăm sóc bệnh tay chân miệng như thế nào?",0.4,0.0,0,0.0,0.2000728999846615,Fixed alpha = 0.4
test,KB3_Information_Noise,semantic,"Em đang tức giận dữ dội muốn đập đồ vỡ, khi em đang mệt mỏi và lo lắng, em cần chồng hỗ trợ như thế nào là tốt nhất thay vì chỉ đưa ra những lời khuyên sáo rỗng",0.4,0.0,0,0.0,0.18855699998675846,Fixed alpha = 0.4
test,KB1_Standard,exact_lexical,Nguyên tắc cho trẻ ăn dặm về độ đặc và số lượng là gì?,0.5,0.0,0,0.0,0.11822709999978542,Fixed alpha = 0.5
test,KB1_Standard,exact_lexical,Làm sao để phân biệt vàng da sinh lý và vàng da bệnh lý ở trẻ sơ sinh ạ?,0.5,0.0,0,0.0,0.12177389999851584,Fixed alpha = 0.5
test,KB1_Standard,exact_lexical,"Trong một bát bột ăn dặm chuẩn cho bé, em cần phải đảm bảo có đủ 4 nhóm chất dinh dưỡng nào ạ?",0.5,0.0,1,1.0,0.13971370001672767,Fixed alpha = 0.5
test,KB1_Standard,exact_lexical,Giải pháp hỗ trợ phản xạ oxytocin hoạt động tốt?,0.5,0.0,1,0.5,0.09422860000631772,Fixed alpha = 0.5
test,KB1_Standard,exact_lexical,Thiếu vitamin D gây ảnh hưởng như thế nào?,0.5,0.0,0,0.0,0.09311369998613372,Fixed alpha = 0.5
test,KB1_Standard,exact_lexical,"Khi con em bước sang tháng thứ 7 đến tháng thứ 9, em có cần tăng thêm số lượng bữa ăn dặm cho bé không bác sĩ?",0.5,0.0,1,0.3333333333333333,0.15332700000726618,Fixed alpha = 0.5
test,KB1_Standard,exact_lexical,"Cho em hỏi vì sao em vẫn cho con bú đều mà vẫn bị tắc tia sữa, nguyên nhân thường gặp là gì ạ?",0.5,0.0,1,1.0,0.15643530001398176,Fixed alpha = 0.5
test,KB1_Standard,exact_lexical,Các nguồn bổ sung vitamin D khác?,0.5,0.0,0,0.0,0.09750490001169965,Fixed alpha = 0.5
test,KB1_Standard,exact_lexical,"Những ngày trời nắng nóng thế này, em sợ con chỉ bú mẹ sẽ bị khát, em có cần bổ sung thêm nước lọc cho bé không ạ?",0.5,0.0,1,1.0,0.201307999988785,Fixed alpha = 0.5
test,KB1_Standard,exact_lexical,Băng huyết sau sinh sớm và muộn khác nhau ra sao?,0.5,0.0,0,0.0,0.10068919998593628,Fixed alpha = 0.5
test,KB1_Standard,exact_lexical,Thuốc đầu tay được lựa chọn để co hồi tử cung dự phòng băng huyết là gì?,0.5,0.0,0,0.0,0.11372940000728704,Fixed alpha = 0.5
test,KB1_Standard,exact_lexical,Em thấy sản dịch có màu đen sậm và mùi hôi kèm sốt nhẹ là dấu hiệu gì ạ?,0.5,0.0,0,0.0,0.11600919999182224,Fixed alpha = 0.5
test,KB1_Standard,exact_lexical,"Để không bị tắc tia sữa lại lần nữa, em nên thay đổi thói quen sinh hoạt và ăn uống như thế nào ạ?",0.5,0.0,1,1.0,0.1428338999976404,Fixed alpha = 0.5
test,KB1_Standard,exact_lexical,Băng huyết sau sinh được định nghĩa như thế nào?,0.5,0.0,0,0.0,0.09654589998535812,Fixed alpha = 0.5
test,KB1_Standard,noisy_conversational,cho em hỏi lộ trình phát triển vận động bình thường của một em bé khỏe mạnh từ khi sinh ra đến khi biết ngồi vững là thế nào ạ?,0.5,0.0,1,0.3333333333333333,0.16441610001493245,Fixed alpha = 0.5
test,KB1_Standard,noisy_conversational,Sữa mẹ bảo quản trong ngăn mát tủ lạnh (<4°C) được bao lâu?,0.5,0.0,1,1.0,0.11189350002678111,Fixed alpha = 0.5
test,KB1_Standard,noisy_conversational,"Ngoài việc cải thiện chuyện tiểu tiện, tập phục hồi sàn chậu có giúp ích gì cho đời sống vợ chồng sau sinh không ạ?",0.5,0.0,1,1.0,0.14215460000559688,Fixed alpha = 0.5
test,KB1_Standard,noisy_conversational,có các biện pháp nào để duy trì nguồn sữa mẹ không ạ?,0.5,0.0,0,0.0,0.10062319997814484,Fixed alpha = 0.5
test,KB1_Standard,noisy_conversational,"Em cảm thấy rất tội lỗi khi không thể chăm sóc con tốt như mong đợi, đây có phải là dấu hiệu của trầm cảm không?",0.5,0.0,0,0.0,0.14806010000756942,Fixed alpha = 0.5
test,KB1_Standard,noisy_conversational,"Làm sao để em biết mình đã mặc tã cho con vừa vặn, không quá chật gây lằn da nhưng cũng không quá lỏng làm tràn tã ạ?",0.5,0.0,1,0.3333333333333333,0.16621890000533313,Fixed alpha = 0.5
test,KB1_Standard,noisy_conversational,Nếu con em bị béo phì từ nhỏ thì sau này lớn lên có dễ mắc các bệnh mạn tính nguy hiểm nào không?,0.5,0.0,1,1.0,0.13668160000815988,Fixed alpha = 0.5
test,KB1_Standard,noisy_conversational,"Bé nhà em chưa biết nói nhưng hay bập bẹ ""ba ba, ma ma"", em nên phản ứng thế nào để khuyến khích bé ạ?",0.5,0.0,0,0.0,0.15590000001247972,Fixed alpha = 0.5
test,KB1_Standard,noisy_conversational,Tại sao phụ nữ mang thai bị phù (cân) phải giảm ăn mặn?,0.5,0.0,1,0.5,0.11113320000004023,Fixed alpha = 0.5
test,KB1_Standard,noisy_conversational,"Em đang mang thai tháng cuối, có loại thuốc đặt âm đạo nào an toàn để dự phòng nấm không?",0.5,0.0,0,0.0,0.13658419999410398,Fixed alpha = 0.5
test,KB1_Standard,noisy_conversational,Tại sao việc tiêm chủng đúng lịch lại quan trọng đối với sức khỏe của bé vậy bác sĩ?,0.5,0.0,0,0.0,0.12505129998316988,Fixed alpha = 0.5
test,KB1_Standard,noisy_conversational,Chỉ em cách xử lý khi chẳng may bé bị bỏng nước sôi tại nhà với ạ?,0.5,0.0,0,0.0,0.1252692999842111,Fixed alpha = 0.5
test,KB1_Standard,noisy_conversational,"Trong thời kỳ hậu sản, một vài tuần đầu em thấy có chất dịch chảy ra thì có sao không ạ?",0.5,0.0,0,0.0,0.13270529999863356,Fixed alpha = 0.5
test,KB1_Standard,noisy_conversational,Con em đang bị nấm miệng thì em có cần phải tiệt trùng bình sữa hay núm vú giả kỹ hơn bình thường không ạ?,0.5,0.0,1,0.5,0.1444576999929268,Fixed alpha = 0.5
test,KB1_Standard,noisy_conversational,"em thấy trên thị trường có nhiều loại tã quá, làm sao để em chọn được loại tã giấy vừa vặn và thoải mái nhất cho bé nhà em ạ?",0.5,0.0,1,1.0,0.1641494000214152,Fixed alpha = 0.5
test,KB1_Standard,noisy_conversational,Âm đạo của em tiết mùi hồi gây khó chịu là bị gì vậy ạ,0.5,0.0,0,0.0,0.1133970000082627,Fixed alpha = 0.5
test,KB1_Standard,noisy_conversational,Trẻ nhận sữa mẹ hoàn toàn có cần uống thêm nước trắng không?,0.5,0.0,1,1.0,0.10791809999500401,Fixed alpha = 0.5
test,KB1_Standard,noisy_conversational,Liệu bế con không đúng tư thế có phải là một trong những nguyên nhân dẫn đến đau nhức mỏi lưng phải không ạ?,0.5,0.0,1,1.0,0.13860569999087602,Fixed alpha = 0.5
test,KB1_Standard,noisy_conversational,Tại sao bé nhà em dạo này hay khóc nhè và bám mẹ không rời vậy?,0.5,0.0,0,0.0,0.12217109999619424,Fixed alpha = 0.5
test,KB1_Standard,noisy_conversational,Chế độ sinh hoạt của bè mẹ sau sinh?,0.5,0.0,0,0.0,0.09090069998637773,Fixed alpha = 0.5
test,KB1_Standard,quantitative,"bé nhà em 6 tháng tuổi đang tập ăn dặm mà bị tiêu chảy kéo dài, em có nên tiếp tục cho con ăn cháo cà rốt hay thay đổi chế độ ăn như thế nào không ạ?",0.5,0.0,1,1.0,0.19036149999010377,Fixed alpha = 0.5
test,KB1_Standard,quantitative,"Bé em được 11 tháng tuổi, cận nặng 8,8kg, hiện bé mới đi tiêu và có ra giun kim, em muốn hỏi xem hiện nay bé đã xổ giun được chưa và nếu được thì sử dụng thuốc loại gì, liều dùng ra sao?",0.5,0.0,1,1.0,0.23184089999995194,Fixed alpha = 0.5
test,KB1_Standard,quantitative,"Ở nhà em nên để nhiệt độ phòng bao nhiêu là tốt nhất và cần làm gì ngay khi sinh để giữ ấm cho bé, tránh cho con bị nhiễm lạnh ạ",0.5,0.0,1,1.0,0.17205590000958182,Fixed alpha = 0.5
test,KB1_Standard,quantitative,"Em bị sốt cao, rét run và đau bụng dữ dội sau sinh 2 tuần là dấu hiệu bệnh gì vậy?",0.5,0.0,0,0.0,0.12583470001118258,Fixed alpha = 0.5
test,KB1_Standard,quantitative,Lượng sữa cần cho trẻ từ khi sinh đến 1 tháng tuổi là bao nhiêu mỗi ngày?,0.5,0.0,1,1.0,0.12190179998287931,Fixed alpha = 0.5
test,KB1_Standard,quantitative,"Em mới mổ đẻ được 2 ngày mà giờ bị sốt 38,5 độ C thì có làm sao không ạ?",0.5,0.0,0,0.0,0.13479679997544736,Fixed alpha = 0.5
test,KB1_Standard,quantitative,Bé 2 tháng tuổi thì cần phải đi tiêm những loại vắc xin gì theo định kỳ ạ?,0.5,0.0,0,0.0,0.12198379999608733,Fixed alpha = 0.5
test,KB1_Standard,quantitative,"định nghĩa chính xác về việc ""nuôi con hoàn toàn bằng sữa mẹ"" trong 6 tháng đầu là như thế nào ạ?",0.5,0.0,0,0.0,0.13596769998548552,Fixed alpha = 0.5
test,KB1_Standard,quantitative,"Con em được 10 tháng tuổi rồi, em thấy bé có vẻ nhanh đói, em nên sắp xếp lịch ăn dặm cho bé như thế nào cho phù hợp?",0.5,0.0,0,0.0,0.16609119999338873,Fixed alpha = 0.5
test,KB1_Standard,quantitative,Sau 2 tuần mà rốn bé vẫn chưa rụng thì em có cần đưa bé đi viện không ạ?,0.5,0.0,0,0.0,0.12540690001333132,Fixed alpha = 0.5
test,KB1_Standard,quantitative,Hậu quả của thiếu dinh dưỡng trong 3 tháng cuối thai kỳ là gì?,0.5,0.0,1,1.0,0.10593459999654442,Fixed alpha = 0.5
test,KB1_Standard,quantitative,Mẹ sau sinh cần bổ sung Vitamin A với liều lượng bao nhiêu?,0.5,0.0,0,0.0,0.1073270000051707,Fixed alpha = 0.5
test,KB1_Standard,quantitative,"Để tránh tình trạng suy dinh dưỡng ở trẻ 34 tháng tuổi, em nên làm gì ạ?",0.5,0.0,1,1.0,0.11825250001857057,Fixed alpha = 0.5
test,KB1_Standard,quantitative,"Bé nhà em vừa tròn 6 tháng và mới tập ăn dặm, mỗi ngày em nên cho con ăn mấy bữa bột là đủ ạ?",0.5,0.0,1,1.0,0.15310840000165626,Fixed alpha = 0.5
test,KB1_Standard,quantitative,"Bé nhà em dưới 6 tháng tuổi, em có nên cho con uống thêm chút nước sau khi bú để tráng miệng cho sạch không bác sĩ?",0.5,0.0,1,1.0,0.15622999999322928,Fixed alpha = 0.5
test,KB1_Standard,quantitative,Bé nhà em được 3 tháng tuổi rồi ạ. Bé nhà em có nổi nốt sần khắp người. Em có mang bé đi khám thì bác sĩ họ bảo bị viêm da cơ địa. Em xin hỏi cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi?,0.5,0.0,1,1.0,0.2392054000229109,Fixed alpha = 0.5
test,KB1_Standard,quantitative,Trẻ từ 7-12 tháng tuổi cần ăn bao nhiêu bữa bột một ngày?,0.5,0.0,1,0.5,0.11234849999891594,Fixed alpha = 0.5
test,KB1_Standard,quantitative,Nếu em bị chảy máu nhiều sau sinh (trên 300ml) thì bác sĩ sẽ xử trí gì đầu tiên ạ?,0.5,0.0,0,0.0,0.12867100001312792,Fixed alpha = 0.5
test,KB1_Standard,quantitative,Trẻ từ 12-24 tháng tuổi cần ăn bao nhiêu bữa một ngày?,0.5,0.0,1,0.5,0.10983859997941181,Fixed alpha = 0.5
test,KB1_Standard,quantitative,"Bé nhà em đã 18 tháng tuổi rồi mà vẫn chưa biết đi, liệu đây có phải là tình trạng chậm biết đi cần phải can thiệp y tế không bác sĩ?",0.5,0.0,1,1.0,0.16474760000710376,Fixed alpha = 0.5
test,KB1_Standard,semantic,Bốn nhóm thực phẩm cần có trong bữa ăn của trẻ là gì?,0.5,0.0,0,0.0,0.11291100000380538,Fixed alpha = 0.5
test,KB1_Standard,semantic,Lợi ích của việc nuôi con bằng sữa mẹ đối với tử cung của mẹ sau sinh?,0.5,0.0,1,0.3333333333333333,0.12132169998949394,Fixed alpha = 0.5
test,KB1_Standard,semantic,"Khi về khoa hậu sản, có những dấu hiệu nào em phải gọi cấp cứu ngay?",0.5,0.0,0,0.0,0.1245323000184726,Fixed alpha = 0.5
test,KB1_Standard,semantic,Lợi ích của việc cho trẻ tiếp xúc da kề da ngay sau sinh?,0.5,0.0,1,0.5,0.1018818000156898,Fixed alpha = 0.5
test,KB1_Standard,semantic,Dấu hiệu nào cho thấy trẻ bú tốt?,0.5,0.0,0,0.0,0.08871589999762364,Fixed alpha = 0.5
test,KB1_Standard,semantic,Viêm tiểu phế quản ở trẻ sơ sinh là gì?,0.5,0.0,0,0.0,0.09652570000616834,Fixed alpha = 0.5
test,KB1_Standard,semantic,Liệt kê các dấu hiệu nguy hiểm ở trẻ sơ sinh cần đi khám ngay?,0.5,0.0,0,0.0,0.118869400001131,Fixed alpha = 0.5
test,KB1_Standard,semantic,"Con em hay bị táo bón, đi ngoài rất khó khăn, em nên điều chỉnh chế độ ăn cho bé thế nào?",0.5,0.0,0,0.0,0.16009089999715798,Fixed alpha = 0.5
